symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
LINK-USDT,LONG,S3,کرونوس (Cronus),13.00260000,12.48249600,0.00000000,2026-09-07 07:15:16,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.616 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.616 [>= 0.6];[PASS] EMA Trend 1h: EMA21=12.68, EMA50=12.33;[PASS] EMA Trend 4h: EMA21=12.13, EMA50=11.78, EMA200=10.41;[PASS] RSI 30m: RSI=60.06;[FAIL] MACD 30m: MACD_hist=-0.0202;[FAIL] Smart Pullback: price=13.0026 EMA=12.8810 RSI=60.1 BS=0.616;[PASS] ADX: ADX=43.51 [>22], DI+=41.48, DI-=16.83;[PASS] CCI Momentum: CCI=27.06;[FAIL] SAR: SAR=13.0155, price=13.0026;[FAIL] Stochastic: K=38.79 D=38.79;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0221 [>0.005];[PASS] Combined Range Filter: diff=0.0221, ADX=43.51, mode=AND"
LINK-USDT,LONG,B1,هایپریون (Hyperion),13.00260000,12.48249600,0.00000000,2026-09-07 07:15:17,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.616 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.616 [>= 0.6];[PASS] EMA Trend 1h: EMA21=12.68, EMA50=12.33;[PASS] EMA Trend 4h: EMA21=12.13, EMA50=11.78, EMA200=10.41;[PASS] RSI 30m: RSI=60.06;[FAIL] MACD 30m: MACD_hist=-0.0202;[FAIL] Smart Pullback: price=13.0026 EMA=12.8810 RSI=60.1 BS=0.616;[PASS] ADX: ADX=43.51 [>22], DI+=41.48, DI-=16.83;[PASS] CCI Momentum: CCI=27.06;[FAIL] SAR: SAR=13.0155, price=13.0026;[FAIL] Stochastic: K=38.79 D=38.79;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0221 [>0.005];[PASS] Combined Range Filter: diff=0.0221, ADX=43.51, mode=OR"
AVAX-USDT,LONG,S1,پرومتئوس (Prometheus),7.76500000,7.45440000,0.00000000,2026-09-07 07:15:19,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.824 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=7.74, EMA50=7.65;[PASS] EMA Trend 4h: EMA21=7.58, EMA50=7.45, EMA200=7.03;[FAIL] RSI 30m: RSI=49.07;[FAIL] MACD 30m: MACD_hist=-0.0092;[PASS] Smart Pullback: price=7.7650 EMA=7.7895 RSI=49.1 BS=0.824;[PASS] ADX: ADX=31.33 [>22], DI+=33.12, DI-=21.45;[PASS] CCI Momentum: CCI=-14.56;[FAIL] SAR: SAR=7.7924, price=7.7650;[FAIL] Stochastic: K=17.50 D=17.50;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0087 [>0.005];[PASS] Combined Range Filter: diff=0.0087, ADX=31.33, mode=AND"
AVAX-USDT,LONG,S3,کرونوس (Cronus),7.76500000,7.45440000,0.00000000,2026-09-07 07:15:21,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.824 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=7.74, EMA50=7.65;[PASS] EMA Trend 4h: EMA21=7.58, EMA50=7.45, EMA200=7.03;[FAIL] RSI 30m: RSI=49.07;[FAIL] MACD 30m: MACD_hist=-0.0092;[PASS] Smart Pullback: price=7.7650 EMA=7.7895 RSI=49.1 BS=0.824;[PASS] ADX: ADX=31.33 [>22], DI+=33.12, DI-=21.45;[PASS] CCI Momentum: CCI=-14.56;[FAIL] SAR: SAR=7.7924, price=7.7650;[FAIL] Stochastic: K=17.50 D=17.50;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0087 [>0.005];[PASS] Combined Range Filter: diff=0.0087, ADX=31.33, mode=AND"
AVAX-USDT,LONG,B1,هایپریون (Hyperion),7.76500000,7.45440000,0.00000000,2026-09-07 07:15:22,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.824 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=7.74, EMA50=7.65;[PASS] EMA Trend 4h: EMA21=7.58, EMA50=7.45, EMA200=7.03;[FAIL] RSI 30m: RSI=49.07;[FAIL] MACD 30m: MACD_hist=-0.0092;[PASS] Smart Pullback: price=7.7650 EMA=7.7895 RSI=49.1 BS=0.824;[PASS] ADX: ADX=31.33 [>22], DI+=33.12, DI-=21.45;[PASS] CCI Momentum: CCI=-14.56;[FAIL] SAR: SAR=7.7924, price=7.7650;[FAIL] Stochastic: K=17.50 D=17.50;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0087 [>0.005];[PASS] Combined Range Filter: diff=0.0087, ADX=31.33, mode=OR"
ATOM-USDT,LONG,S3,کرونوس (Cronus),1.58570000,1.52227200,0.00000000,2026-09-07 07:15:24,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.769 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.769 [>= 0.6];[PASS] EMA Trend 1h: EMA21=1.58, EMA50=1.57;[PASS] EMA Trend 4h: EMA21=1.55, EMA50=1.53, EMA200=1.46;[FAIL] RSI 30m: RSI=48.74;[FAIL] MACD 30m: MACD_hist=-0.0004;[FAIL] Smart Pullback: price=1.5857 EMA=1.5886 RSI=48.7 BS=0.769;[FAIL] ADX: ADX=12.94 [>22], DI+=26.78, DI-=23.54;[FAIL] CCI Momentum: CCI=-26.57;[FAIL] SAR: SAR=1.5863, price=1.5857;[FAIL] Stochastic: K=30.90 D=30.90;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0040 [>0.005];[PASS] Combined Range Filter: diff=0.0040, ADX=12.94, mode=AND"
FIL-USDT,LONG,S3,کرونوس (Cronus),0.80130000,0.76924800,0.00000000,2026-09-07 07:15:25,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.480 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.333 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.80, EMA50=0.79;[PASS] EMA Trend 4h: EMA21=0.79, EMA50=0.76, EMA200=0.73;[FAIL] RSI 30m: RSI=48.98;[FAIL] MACD 30m: MACD_hist=-0.0008;[PASS] Smart Pullback: price=0.8013 EMA=0.8030 RSI=49.0 BS=0.480;[FAIL] ADX: ADX=15.92 [>22], DI+=32.15, DI-=25.58;[FAIL] CCI Momentum: CCI=-46.61;[PASS] SAR: SAR=0.8001, price=0.8013;[FAIL] Stochastic: K=19.52 D=19.52;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0046 [>0.005];[PASS] Combined Range Filter: diff=0.0046, ADX=15.92, mode=AND"
INJ-USDT,LONG,S1,پرومتئوس (Prometheus),5.42400000,5.20704000,0.00000000,2026-09-07 07:15:27,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.587 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=5.24, EMA50=5.10;[PASS] EMA Trend 4h: EMA21=5.05, EMA50=5.02, EMA200=4.89;[PASS] RSI 30m: RSI=59.85;[PASS] MACD 30m: MACD_hist=0.0154;[FAIL] Smart Pullback: price=5.4240 EMA=5.3279 RSI=59.8 BS=0.587;[PASS] ADX: ADX=42.64 [>22], DI+=32.40, DI-=11.16;[PASS] CCI Momentum: CCI=69.10;[FAIL] SAR: SAR=5.4454, price=5.4240;[FAIL] Stochastic: K=59.77 D=59.77;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0228 [>0.005];[PASS] Combined Range Filter: diff=0.0228, ADX=42.64, mode=AND"
INJ-USDT,LONG,S3,کرونوس (Cronus),5.42400000,5.20704000,0.00000000,2026-09-07 07:15:29,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.587 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=5.24, EMA50=5.10;[PASS] EMA Trend 4h: EMA21=5.05, EMA50=5.02, EMA200=4.89;[PASS] RSI 30m: RSI=59.85;[PASS] MACD 30m: MACD_hist=0.0154;[FAIL] Smart Pullback: price=5.4240 EMA=5.3279 RSI=59.8 BS=0.587;[PASS] ADX: ADX=42.64 [>22], DI+=32.40, DI-=11.16;[PASS] CCI Momentum: CCI=69.10;[FAIL] SAR: SAR=5.4454, price=5.4240;[FAIL] Stochastic: K=59.77 D=59.77;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0228 [>0.005];[PASS] Combined Range Filter: diff=0.0228, ADX=42.64, mode=AND"
INJ-USDT,LONG,B1,هایپریون (Hyperion),5.42400000,5.20704000,0.00000000,2026-09-07 07:15:30,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.587 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[PASS] EMA Trend 1h: EMA21=5.24, EMA50=5.10;[PASS] EMA Trend 4h: EMA21=5.05, EMA50=5.02, EMA200=4.89;[PASS] RSI 30m: RSI=59.85;[PASS] MACD 30m: MACD_hist=0.0154;[FAIL] Smart Pullback: price=5.4240 EMA=5.3279 RSI=59.8 BS=0.587;[PASS] ADX: ADX=42.64 [>22], DI+=32.40, DI-=11.16;[PASS] CCI Momentum: CCI=69.10;[FAIL] SAR: SAR=5.4454, price=5.4240;[FAIL] Stochastic: K=59.77 D=59.77;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0228 [>0.005];[PASS] Combined Range Filter: diff=0.0228, ADX=42.64, mode=OR"
SEI-USDT,LONG,S3,کرونوس (Cronus),0.04853000,0.04658880,0.00000000,2026-09-07 07:15:32,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[FAIL] RSI 30m: RSI=47.45;[FAIL] MACD 30m: MACD_hist=-0.0001;[FAIL] Smart Pullback: price=0.0485 EMA=0.0487 RSI=47.5 BS=1.000;[PASS] ADX: ADX=24.90 [>22], DI+=31.71, DI-=20.29;[FAIL] CCI Momentum: CCI=-42.61;[PASS] SAR: SAR=0.0485, price=0.0485;[FAIL] Stochastic: K=14.66 D=14.66;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0041 [>0.005];[PASS] Combined Range Filter: diff=0.0041, ADX=24.90, mode=AND"
SEI-USDT,LONG,B1,هایپریون (Hyperion),0.04853000,0.04658880,0.00000000,2026-09-07 07:15:50,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[FAIL] RSI 30m: RSI=47.45;[FAIL] MACD 30m: MACD_hist=-0.0001;[FAIL] Smart Pullback: price=0.0485 EMA=0.0487 RSI=47.5 BS=1.000;[PASS] ADX: ADX=24.90 [>22], DI+=31.71, DI-=20.29;[FAIL] CCI Momentum: CCI=-42.61;[PASS] SAR: SAR=0.0485, price=0.0485;[FAIL] Stochastic: K=14.66 D=14.66;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0041 [>0.005];[PASS] Combined Range Filter: diff=0.0041, ADX=24.90, mode=OR"
TIA-USDT,LONG,S1,پرومتئوس (Prometheus),0.42970000,0.41251200,0.00000000,2026-09-07 07:16:02,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.528 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.750 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.41, EMA50=0.39;[PASS] EMA Trend 4h: EMA21=0.39, EMA50=0.37, EMA200=0.35;[PASS] RSI 30m: RSI=53.40;[FAIL] MACD 30m: MACD_hist=-0.0021;[FAIL] Smart Pullback: price=0.4297 EMA=0.4280 RSI=53.4 BS=0.528;[PASS] ADX: ADX=41.59 [>22], DI+=27.36, DI-=16.29;[PASS] CCI Momentum: CCI=6.26;[FAIL] SAR: SAR=0.4314, price=0.4297;[FAIL] Stochastic: K=18.04 D=18.04;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0390 [>0.005];[PASS] Combined Range Filter: diff=0.0390, ADX=41.59, mode=AND"
TIA-USDT,LONG,S3,کرونوس (Cronus),0.42970000,0.41251200,0.00000000,2026-09-07 07:16:04,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.528 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.750 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.41, EMA50=0.39;[PASS] EMA Trend 4h: EMA21=0.39, EMA50=0.37, EMA200=0.35;[PASS] RSI 30m: RSI=53.40;[FAIL] MACD 30m: MACD_hist=-0.0021;[FAIL] Smart Pullback: price=0.4297 EMA=0.4280 RSI=53.4 BS=0.528;[PASS] ADX: ADX=41.59 [>22], DI+=27.36, DI-=16.29;[PASS] CCI Momentum: CCI=6.26;[FAIL] SAR: SAR=0.4314, price=0.4297;[FAIL] Stochastic: K=18.04 D=18.04;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0390 [>0.005];[PASS] Combined Range Filter: diff=0.0390, ADX=41.59, mode=AND"
TIA-USDT,LONG,B1,هایپریون (Hyperion),0.42970000,0.41251200,0.00000000,2026-09-07 07:16:05,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.528 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.750 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.41, EMA50=0.39;[PASS] EMA Trend 4h: EMA21=0.39, EMA50=0.37, EMA200=0.35;[PASS] RSI 30m: RSI=53.40;[FAIL] MACD 30m: MACD_hist=-0.0021;[FAIL] Smart Pullback: price=0.4297 EMA=0.4280 RSI=53.4 BS=0.528;[PASS] ADX: ADX=41.59 [>22], DI+=27.36, DI-=16.29;[PASS] CCI Momentum: CCI=6.26;[FAIL] SAR: SAR=0.4314, price=0.4297;[FAIL] Stochastic: K=18.04 D=18.04;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[FAIL] Pullback: No pullback;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0390 [>0.005];[PASS] Combined Range Filter: diff=0.0390, ADX=41.59, mode=OR"
